"Date","Price","Open","High","Low","Vol.","Change %"
"03/18/2020","1.1613","1.2052","1.2131","1.1461","141.95K","-3.63%"
"03/17/2020","1.2050","1.2270","1.2275","1.2002","143.81K","-1.76%"
"03/16/2020","1.2266","1.2285","1.2431","1.2201","139.49K","-0.08%"
"03/13/2020","1.2276","1.2574","1.2626","1.2268","156.48K","-2.35%"
"03/12/2020","1.2571","1.2818","1.2851","1.2490","144.53K","-1.94%"
"03/11/2020","1.2820","1.2904","1.2977","1.2804","122.84K","-0.67%"
"03/10/2020","1.2906","1.3130","1.3133","1.2881","129.71K","-1.71%"
"03/09/2020","1.3131","1.3047","1.3201","1.3031","127.17K","0.64%"
"03/06/2020","1.3047","1.2954","1.3058","1.2943","130.56K","0.72%"
"03/05/2020","1.2954","1.2872","1.2969","1.2859","119.09K","0.65%"
"03/04/2020","1.2870","1.2812","1.2874","1.2770","110.14K","0.47%"
"03/03/2020","1.2810","1.2752","1.2845","1.2738","125.82K","0.47%"
"03/02/2020","1.2750","1.2800","1.2852","1.2739","125.85K","-0.55%"
"02/28/2020","1.2820","1.2885","1.2921","1.2725","132.57K","-0.50%"
"02/27/2020","1.2884","1.2907","1.2947","1.2859","124.45K","-0.15%"
"02/26/2020","1.2903","1.3005","1.3013","1.2895","127.03K","-0.78%"
"02/25/2020","1.3004","1.2924","1.3019","1.2914","120.62K","0.60%"
"02/24/2020","1.2927","1.2960","1.2973","1.2886","115.98K","-0.32%"
"02/21/2020","1.2969","1.2884","1.2982","1.2877","106.95K","0.70%"
"02/20/2020","1.2879","1.2922","1.2930","1.2848","110.65K","-0.31%"
"02/19/2020","1.2919","1.2998","1.3024","1.2907","102.24K","-0.61%"
"02/18/2020","1.2998","1.3007","1.3049","1.2970","100.83K","-0.06%"
"02/17/2020","1.3006","1.3036","1.3055","1.2998","87.48K","-0.31%"
"02/14/2020","1.3046","1.3051","1.3065","1.3001","109.69K","0.01%"
"02/13/2020","1.3045","1.2960","1.3070","1.2944","119.37K","0.66%"
"02/12/2020","1.2960","1.2952","1.2993","1.2947","101.75K","0.07%"
"02/11/2020","1.2951","1.2915","1.2969","1.2895","104.08K","0.29%"
"02/10/2020","1.2913","1.2897","1.2947","1.2872","113.59K","0.17%"
"02/07/2020","1.2891","1.2930","1.2960","1.2881","106.57K","-0.29%"
"02/06/2020","1.2928","1.2999","1.3005","1.2921","114.03K","-0.55%"
"02/05/2020","1.3000","1.3033","1.3071","1.2956","101.16K","-0.22%"
"02/04/2020","1.3029","1.2996","1.3047","1.2940","104.96K","0.28%"
"02/03/2020","1.2993","1.3217","1.3217","1.2982","106.13K","-1.56%"
"01/31/2020","1.3199","1.3099","1.3210","1.3083","110.90K","0.80%"
"01/30/2020","1.3094","1.3020","1.3111","1.2977","110.13K","0.57%"
"01/29/2020","1.3020","1.3028","1.3032","1.2989","97.12K","-0.05%"
"01/28/2020","1.3027","1.3055","1.3067","1.2975","105.23K","-0.20%"
"01/27/2020","1.3053","1.3075","1.3105","1.3040","106.01K","-0.18%"
"01/24/2020","1.3076","1.3122","1.3174","1.3056","110.12K","-0.34%"
"01/23/2020","1.3121","1.3142","1.3152","1.3096","79.89K","-0.14%"
"01/22/2020","1.3140","1.3051","1.3154","1.3034","105.90K","0.71%"
"01/21/2020","1.3047","1.3013","1.3085","1.2995","99.08K","0.29%"
"01/20/2020","1.3009","1.3002","1.3014","1.2961","99.78K","0.01%"
"01/17/2020","1.3008","1.3080","1.3119","1.3005","106.93K","-0.52%"
"01/16/2020","1.3076","1.3039","1.3084","1.3024","114.90K","0.31%"
"01/15/2020","1.3036","1.3018","1.3044","1.2986","102.04K","0.15%"
"01/14/2020","1.3017","1.2988","1.3034","1.2953","103.24K","0.22%"
"01/13/2020","1.2988","1.3055","1.3064","1.2960","109.36K","-0.54%"
"01/10/2020","1.3059","1.3067","1.3097","1.3041","109.27K","-0.05%"
"01/09/2020","1.3065","1.3101","1.3125","1.3012","109.31K","-0.24%"
"01/08/2020","1.3097","1.3125","1.3171","1.3080","117.53K","-0.20%"
"01/07/2020","1.3123","1.3168","1.3213","1.3095","105.71K","-0.33%"
"01/06/2020","1.3167","1.3075","1.3175","1.3063","94.88K","0.62%"
"01/03/2020","1.3086","1.3138","1.3162","1.3053","106.92K","-0.44%"
"01/02/2020","1.3144","1.3255","1.3268","1.3115","89.34K","-0.83%"
"01/01/2020","1.3254","1.3261","1.3276","1.3237","9.89K","-0.04%"
"12/31/2019","1.3259","1.3117","1.3285","1.3106","97.86K","1.11%"
"12/30/2019","1.3113","1.3066","1.3152","1.3066","100.82K","0.28%"
"12/27/2019","1.3076","1.2992","1.3118","1.2967","85.56K","0.65%"
