date,price,year
2019-07-31,1412.14,2019
2019-08-01,1438.3,2019
2019-08-02,1440.56,2019
2019-08-05,1474.11,2019
2019-08-06,1476.88,2019
2019-08-07,1502.14,2019
2019-08-08,1504.36,2019
2019-08-09,1495.2,2019
2019-08-12,1512.23,2019
2019-08-13,1500.94,2019
2019-08-14,1517.0,2019
2019-08-15,1526.59,2019
2019-08-16,1512.5,2019
2019-08-19,1496.31,2019
2019-08-20,1506.27,2019
2019-08-21,1502.69,2019
2019-08-22,1497.58,2019
2019-08-23,1481.1,2019
2019-08-26,1528.68,2019
2019-08-27,1543.44,2019
2019-08-28,1538.9,2019
2019-08-29,1528.79,2019
2019-08-30,1520.51,2019
2019-09-02,1526.36,2019
2019-09-03,1549.31,2019
2019-09-04,1551.4,2019
2019-09-05,1518.44,2019
2019-09-06,1507.09,2019
2019-09-09,1496.47,2019
2019-09-10,1487.2,2019
2019-09-11,1493.2,2019
2019-09-12,1497.95,2019
2019-09-13,1483.2,2019
2019-09-16,1497.9,2019
2019-09-17,1500.85,2019
2019-09-18,1491.2,2019
2019-09-19,1499.8,2019
2019-09-20,1517.1,2019
2019-09-23,1520.93,2019
2019-09-24,1531.8,2019
2019-09-25,1506.52,2019
2019-09-26,1506.85,2019
2019-09-27,1496.93,2019
2019-09-30,1473.72,2019
2019-10-01,1481.82,2019
2019-10-02,1500.11,2019
2019-10-03,1508.4,2019
2019-10-04,1504.81,2019
2019-10-07,1492.11,2019
2019-10-08,1508.8,2019
2019-10-09,1514.59,2019
2019-10-10,1494.1,2019
2019-10-11,1489.8,2019
2019-10-14,1491.34,2019
2019-10-15,1482.0,2019
2019-10-16,1490.13,2019
2019-10-17,1492.89,2019
2019-10-18,1490.25,2019
2019-10-21,1484.23,2019
2019-10-22,1488.91,2019
2019-10-23,1492.21,2019
2019-10-24,1502.81,2019
2019-10-25,1504.44,2019
2019-10-28,1491.81,2019
2019-10-29,1487.39,2019
2019-10-30,1495.37,2019
2019-10-31,1512.25,2019
2019-11-01,1513.9,2019
2019-11-04,1506.8,2019
2019-11-05,1484.31,2019
2019-11-06,1490.34,2019
2019-11-07,1468.79,2019
2019-11-08,1458.7,2019
2019-11-11,1455.72,2019
2019-11-12,1458.49,2019
2019-11-13,1463.65,2019
2019-11-14,1469.3,2019
2019-11-15,1468.0,2019
2019-11-18,1471.83,2019
2019-11-19,1474.5,2019
2019-11-20,1474.52,2019
2019-11-21,1465.23,2019
2019-11-22,1462.36,2019
2019-11-25,1453.9,2019
2019-11-26,1460.66,2019
2019-11-27,1457.1,2019
2019-11-28,1456.15,2019
2019-11-29,1463.96,2019
2019-12-02,1462.75,2019
2019-12-03,1476.83,2019
2019-12-04,1475.62,2019
2019-12-05,1476.04,2019
2019-12-06,1460.12,2019
2019-12-09,1461.2,2019
2019-12-10,1464.0,2019
2019-12-11,1474.7,2019
2019-12-12,1465.11,2019
2019-12-13,1475.64,2019
2019-12-16,1475.41,2019
2019-12-17,1475.7,2019
2019-12-18,1475.84,2019
2019-12-19,1478.5,2019
2019-12-20,1478.15,2019
2019-12-23,1485.56,2019
2019-12-24,1498.18,2019
2019-12-25,1499.55,2019
2019-12-26,1511.16,2019
2019-12-27,1511.08,2019
2019-12-30,1515.02,2019
2019-12-31,1517.24,2019
2020-01-01,1518.41,2020
2020-01-02,1528.95,2020
2020-01-03,1552.24,2020
2020-01-06,1563.83,2020
2020-01-07,1595.24,2020
2020-01-08,1557.89,2020
2020-01-09,1552.72,2020
2020-01-10,1562.05,2020
2020-01-13,1545.44,2020
2020-01-14,1549.6,2020
2020-01-15,1556.35,2020
2020-01-16,1552.27,2020
2020-01-17,1557.3,2020
2020-01-20,1561.31,2020
2020-01-21,1556.56,2020
2020-01-22,1561.45,2020
2020-01-23,1561.04,2020
2020-01-24,1571.56,2020
2020-01-27,1581.17,2020
2020-01-28,1568.59,2020
2020-01-29,1577.2,2020
2020-01-30,1575.21,2020
2020-01-31,1589.4,2020
2020-02-03,1578.96,2020
2020-02-04,1554.04,2020
2020-02-05,1556.1,2020
2020-02-06,1565.89,2020
2020-02-07,1570.41,2020
2020-02-10,1572.06,2020
2020-02-11,1567.2,2020
2020-02-12,1570.28,2020
2020-02-13,1577.48,2020
2020-02-14,1583.89,2020
2020-02-17,1584.23,2020
2020-02-18,1600.97,2020
2020-02-19,1610.51,2020
2020-02-20,1622.3,2020
2020-02-21,1643.62,2020
2020-02-24,1653.8,2020
2020-02-25,1640.23,2020
2020-02-26,1643.74,2020
2020-02-27,1645.57,2020
2020-02-28,1586.46,2020
2020-03-02,1592.23,2020
2020-03-03,1645.88,2020
2020-03-04,1636.48,2020
2020-03-05,1674.67,2020
2020-03-06,1674.52,2020
2020-03-09,1666.61,2020
2020-03-10,1652.5,2020
2020-03-11,1643.42,2020
2020-03-12,1576.95,2020
2020-03-13,1529.29,2020
2020-03-16,1507.2,2020
2020-03-17,1537.79,2020
2020-03-18,1498.75,2020
2020-03-19,1471.47,2020
2020-03-20,1498.39,2020
2020-03-23,1567.03,2020
2020-03-24,1634.4,2020
2020-03-25,1611.15,2020
2020-03-26,1626.32,2020
2020-03-27,1627.56,2020
2020-03-30,1616.7,2020
2020-03-31,1578.93,2020
2020-04-01,1592.12,2020
2020-04-02,1613.16,2020
2020-04-03,1618.13,2020
2020-04-06,1663.51,2020
2020-04-07,1648.53,2020
2020-04-08,1647.59,2020
2020-04-09,1683.8,2020
2020-04-10,1688.78,2020
2020-04-13,1717.72,2020
2020-04-14,1726.4,2020
2020-04-15,1716.0,2020
2020-04-16,1715.5,2020
2020-04-17,1684.75,2020
2020-04-20,1691.11,2020
2020-04-21,1687.85,2020
2020-04-22,1711.74,2020
2020-04-23,1728.67,2020
2020-04-24,1729.05,2020
2020-04-27,1709.65,2020
2020-04-28,1704.5,2020
2020-04-29,1714.2,2020
2020-04-30,1688.23,2020
2020-05-01,1700.4,2020
2020-05-04,1703.9,2020
2020-05-05,1704.05,2020
2020-05-06,1690.12,2020
2020-05-07,1714.5,2020
2020-05-08,1702.22,2020
2020-05-11,1698.01,2020
2020-05-12,1702.65,2020
2020-05-13,1718.81,2020
2020-05-14,1732.87,2020
2020-05-15,1742.33,2020
2020-05-18,1735.05,2020
2020-05-19,1746.2,2020
2020-05-20,1747.4,2020
2020-05-21,1726.34,2020
2020-05-22,1736.22,2020
2020-05-25,1727.02,2020
2020-05-26,1712.87,2020
2020-05-27,1711.01,2020
2020-05-28,1722.06,2020
2020-05-29,1729.92,2020
2020-06-01,1741.9,2020
2020-06-02,1726.96,2020
2020-06-03,1700.71,2020
2020-06-04,1712.2,2020
2020-06-05,1683.86,2020
2020-06-08,1697.5,2020
2020-06-09,1712.6,2020
2020-06-10,1735.64,2020
2020-06-11,1726.77,2020
2020-06-12,1730.26,2020
2020-06-15,1723.9,2020
2020-06-16,1726.65,2020
2020-06-17,1727.82,2020
2020-06-18,1723.57,2020
2020-06-19,1743.48,2020
2020-06-22,1755.52,2020
2020-06-23,1769.07,2020
2020-06-24,1762.22,2020
2020-06-25,1765.88,2020
2020-06-26,1771.23,2020
2020-06-29,1773.09,2020
2020-06-30,1783.4,2020
2020-07-01,1768.44,2020
2020-07-02,1775.78,2020
2020-07-03,1775.3,2020
2020-07-06,1785.9,2020
2020-07-07,1794.54,2020
2020-07-08,1809.16,2020
2020-07-09,1804.1,2020
2020-07-10,1799.21,2020
2020-07-13,1802.6,2020
2020-07-14,1809.6,2020
2020-07-15,1813.16,2020
2020-07-16,1798.45,2020
2020-07-17,1810.01,2020
2020-07-20,1818.26,2020
2020-07-21,1843.03,2020
2020-07-22,1870.2,2020
2020-07-23,1885.69,2020
2020-07-24,1901.6,2020
2020-07-27,1965.5,2020
2020-07-28,1956.07,2020
2020-07-29,1966.5,2020
2020-07-30,1957.07,2020
2020-07-31,1975.69,2020
2020-08-03,1975.6,2020
2020-08-04,2031.0,2020
2020-08-05,2036.82,2020
2020-08-06,2069.29,2020
2020-08-07,2035.21,2020
2020-08-10,2028.38,2020
2020-08-11,1909.3,2020
2020-08-12,1922.09,2020
2020-08-13,1957.49,2020
2020-08-14,1944.27,2020
2020-08-17,1983.73,2020
2020-08-18,2005.4,2020
2020-08-19,1927.55,2020
2020-08-20,1952.5,2020
2020-08-21,1940.9,2020
2020-08-24,1930.15,2020
2020-08-25,1929.8,2020
2020-08-26,1953.67,2020
2020-08-27,1928.18,2020
2020-08-28,1964.77,2020
2020-08-31,1967.8,2020
2020-09-01,1972.58,2020
2020-09-02,1944.84,2020
2020-09-03,1927.43,2020
2020-09-04,1933.52,2020
2020-09-07,1930.84,2020
2020-09-08,1930.53,2020
2020-09-09,1947.44,2020
2020-09-10,1943.98,2020
2020-09-11,1940.43,2020
2020-09-14,1957.4,2020
2020-09-15,1953.92,2020
2020-09-16,1959.86,2020
2020-09-17,1947.17,2020
2020-09-18,1950.39,2020
2020-09-21,1917.23,2020
2020-09-22,1904.4,2020
2020-09-23,1855.03,2020
2020-09-24,1867.99,2020
2020-09-25,1861.33,2020
2020-09-28,1882.46,2020
2020-09-29,1896.8,2020
2020-09-30,1887.78,2020
2020-10-01,1903.73,2020
2020-10-02,1899.66,2020
2020-10-05,1912.4,2020
2020-10-06,1880.15,2020
2020-10-07,1887.07,2020
2020-10-08,1895.3,2020
2020-10-09,1930.33,2020
2020-10-12,1924.9,2020
2020-10-13,1893.56,2020
2020-10-14,1898.35,2020
2020-10-15,1906.46,2020
2020-10-16,1899.04,2020
2020-10-19,1903.14,2020
2020-10-20,1910.89,2020
2020-10-21,1921.49,2020
2020-10-22,1905.1,2020
2020-10-23,1901.73,2020
2020-10-26,1902.33,2020
2020-10-27,1905.3,2020
2020-10-28,1879.62,2020
2020-10-29,1868.63,2020
2020-10-30,1878.9,2020
2020-11-02,1894.86,2020
2020-11-03,1914.31,2020
2020-11-04,1904.93,2020
2020-11-05,1945.66,2020
2020-11-06,1951.46,2020
2020-11-09,1870.55,2020
2020-11-10,1876.72,2020
2020-11-11,1865.3,2020
2020-11-12,1875.96,2020
2020-11-13,1889.63,2020
2020-11-16,1889.4,2020
2020-11-17,1882.52,2020
2020-11-18,1871.7,2020
2020-11-19,1863.2,2020
2020-11-20,1870.82,2020
2020-11-23,1835.46,2020
2020-11-24,1809.3,2020
2020-11-25,1808.34,2020
2020-11-26,1809.32,2020
2020-11-27,1789.03,2020
2020-11-30,1778.8,2020
2020-12-01,1811.3,2020
2020-12-02,1830.85,2020
2020-12-03,1839.9,2020
2020-12-04,1839.3,2020
2020-12-07,1864.0,2020
2020-12-08,1870.2,2020
2020-12-09,1834.3,2020
2020-12-10,1836.77,2020
2020-12-11,1839.44,2020
2020-12-14,1827.6,2020
2020-12-15,1852.5,2020
2020-12-16,1864.46,2020
2020-12-17,1883.74,2020
2020-12-18,1881.26,2020
2020-12-21,1879.12,2020
2020-12-22,1864.4,2020
2020-12-23,1872.74,2020
2020-12-24,1866.66,2020
2020-12-28,1877.1,2020
2020-12-29,1878.76,2020
2020-12-30,1895.1,2020
2020-12-31,1898.6,2020
2021-01-04,1941.85,2021
2021-01-05,1950.4,2021
2021-01-06,1924.34,2021
2021-01-07,1916.69,2021
2021-01-08,1849.15,2021
2021-01-11,1847.34,2021
2021-01-12,1858.6,2021
2021-01-13,1848.2,2021
2021-01-14,1847.22,2021
2021-01-15,1827.63,2021
2021-01-18,1837.31,2021
2021-01-19,1841.07,2021
2021-01-20,1870.02,2021
2021-01-21,1869.7,2021
2021-01-22,1856.06,2021
2021-01-25,1855.55,2021
2021-01-26,1851.36,2021
2021-01-27,1839.75,2021
2021-01-28,1844.0,2021
2021-01-29,1844.13,2021
2021-02-01,1857.36,2021
2021-02-02,1836.48,2021
2021-02-03,1834.36,2021
2021-02-04,1795.54,2021
2021-02-05,1814.25,2021
2021-02-08,1830.61,2021
2021-02-09,1836.25,2021
2021-02-10,1842.08,2021
2021-02-11,1826.82,2021
2021-02-12,1824.77,2021
2021-02-15,1818.73,2021
2021-02-16,1788.48,2021
2021-02-17,1778.27,2021
2021-02-18,1771.52,2021
2021-02-19,1784.28,2021
2021-02-22,1810.67,2021
2021-02-23,1805.99,2021
2021-02-24,1803.1,2021
2021-02-25,1770.69,2021
2021-02-26,1734.78,2021
2021-03-01,1724.58,2021
2021-03-02,1736.76,2021
2021-03-03,1710.53,2021
2021-03-04,1694.46,2021
2021-03-05,1701.06,2021
2021-03-08,1684.71,2021
2021-03-09,1715.85,2021
2021-03-10,1726.78,2021
2021-03-11,1722.8,2021
2021-03-12,1727.11,2021
2021-03-15,1730.7,2021
2021-03-16,1731.75,2021
2021-03-17,1748.62,2021
2021-03-18,1735.72,2021
2021-03-19,1745.31,2021
2021-03-22,1739.57,2021
2021-03-23,1727.21,2021
2021-03-24,1734.58,2021
2021-03-25,1727.61,2021
2021-03-26,1732.63,2021
2021-03-29,1712.04,2021
2021-03-30,1685.57,2021
2021-03-31,1707.5,2021
2021-04-01,1730.47,2021
2021-04-02,1730.59,2021
2021-04-05,1729.42,2021
2021-04-06,1743.45,2021
2021-04-07,1736.97,2021
2021-04-08,1754.32,2021
2021-04-09,1744.2,2021
2021-04-12,1732.13,2021
2021-04-13,1746.64,2021
2021-04-14,1736.65,2021
2021-04-15,1763.95,2021
2021-04-16,1777.29,2021
2021-04-19,1772.31,2021
2021-04-20,1776.69,2021
2021-04-21,1793.71,2021
2021-04-22,1783.23,2021
2021-04-23,1777.11,2021
2021-04-26,1780.14,2021
2021-04-27,1775.5,2021
2021-04-28,1784.09,2021
2021-04-29,1773.38,2021
2021-04-30,1768.91,2021
2021-05-03,1792.68,2021
2021-05-04,1778.59,2021
2021-05-05,1785.4,2021
2021-05-06,1814.86,2021
2021-05-07,1831.43,2021
2021-05-10,1835.84,2021
2021-05-11,1835.64,2021
2021-05-12,1817.66,2021
2021-05-13,1825.17,2021
2021-05-14,1843.91,2021
2021-05-17,1869.07,2021
2021-05-18,1870.25,2021
2021-05-19,1865.61,2021
2021-05-20,1874.15,2021
2021-05-21,1881.96,2021
2021-05-24,1877.5,2021
2021-05-25,1898.3,2021
2021-05-26,1896.03,2021
2021-05-27,1898.01,2021
2021-05-28,1904.3,2021
2021-05-31,1908.16,2021
2021-06-01,1898.92,2021
2021-06-02,1907.88,2021
2021-06-03,1871.14,2021
2021-06-04,1891.24,2021
2021-06-07,1898.83,2021
2021-06-08,1893.49,2021
2021-06-09,1888.78,2021
2021-06-10,1898.41,2021
2021-06-11,1876.87,2021
2021-06-14,1867.32,2021
2021-06-15,1857.95,2021
2021-06-16,1818.87,2021
2021-06-17,1776.72,2021
2021-06-18,1764.31,2021
2021-06-21,1783.48,2021
2021-06-22,1777.64,2021
2021-06-23,1777.44,2021
2021-06-24,1775.38,2021
2021-06-25,1781.29,2021
2021-06-28,1778.21,2021
2021-06-29,1761.61,2021
2021-06-30,1768.26,2021
2021-07-01,1775.75,2021
2021-07-02,1787.53,2021
2021-07-05,1791.45,2021
2021-07-06,1795.73,2021
2021-07-07,1803.48,2021
2021-07-08,1804.06,2021
2021-07-09,1808.54,2021
2021-07-12,1807.24,2021
2021-07-13,1806.09,2021
2021-07-14,1826.53,2021
2021-07-15,1829.72,2021
2021-07-16,1812.36,2021
2021-07-19,1811.42,2021
2021-07-20,1809.83,2021
2021-07-21,1802.71,2021
2021-07-22,1807.29,2021
2021-07-23,1802.3,2021
2021-07-26,1797.74,2021
2021-07-27,1800.06,2021
2021-07-28,1809.49,2021
2021-07-29,1830.33,2021
2021-07-30,1813.62,2021
2021-08-02,1812.66,2021
2021-08-03,1811.2,2021
2021-08-04,1811.77,2021
2021-08-05,1803.55,2021
2021-08-06,1763.69,2021
2021-08-09,1731.57,2021
2021-08-10,1727.08,2021
2021-08-11,1752.37,2021
2021-08-12,1753.57,2021
2021-08-13,1779.34,2021
2021-08-16,1787.59,2021
2021-08-17,1786.23,2021
2021-08-18,1787.55,2021
2021-08-19,1779.04,2021
2021-08-20,1781.77,2021
2021-08-23,1804.89,2021
2021-08-24,1801.96,2021
2021-08-25,1791.7,2021
2021-08-26,1793.63,2021
2021-08-27,1817.93,2021
2021-08-30,1810.55,2021
2021-08-31,1814.56,2021
2021-09-01,1813.28,2021
2021-09-02,1809.54,2021
2021-09-03,1827.46,2021
2021-09-06,1823.69,2021
2021-09-07,1795.75,2021
2021-09-08,1790.82,2021
2021-09-09,1794.8,2021
2021-09-10,1787.78,2021
2021-09-13,1793.11,2021
2021-09-14,1803.8,2021
2021-09-15,1795.15,2021
2021-09-16,1753.92,2021
2021-09-17,1754.86,2021
2021-09-20,1765.18,2021
2021-09-21,1775.07,2021
2021-09-22,1767.05,2021
2021-09-23,1745.79,2021
2021-09-24,1750.87,2021
2021-09-27,1751.29,2021
2021-09-28,1735.37,2021
2021-09-29,1728.9,2021
2021-09-30,1753.14,2021
2021-10-01,1761.02,2021
2021-10-04,1768.13,2021
2021-10-05,1759.43,2021
2021-10-06,1764.06,2021
2021-10-07,1755.01,2021
2021-10-08,1756.95,2021
2021-10-11,1753.35,2021
2021-10-12,1760.47,2021
2021-10-13,1791.83,2021
2021-10-14,1795.05,2021
2021-10-15,1767.63,2021
2021-10-18,1764.02,2021
2021-10-19,1768.79,2021
2021-10-20,1781.73,2021
2021-10-21,1784.91,2021
2021-10-22,1792.47,2021
2021-10-25,1807.94,2021
2021-10-26,1793.63,2021
2021-10-27,1796.7,2021
2021-10-28,1799.69,2021
2021-10-29,1783.59,2021
2021-11-01,1792.12,2021
2021-11-02,1787.1,2021
2021-11-03,1777.19,2021
2021-11-04,1791.42,2021
2021-11-05,1817.81,2021
2021-11-08,1824.59,2021
2021-11-09,1829.97,2021
2021-11-10,1848.81,2021
2021-11-11,1862.48,2021
2021-11-12,1864.53,2021
2021-11-15,1862.41,2021
2021-11-16,1850.35,2021
2021-11-17,1866.7,2021
2021-11-18,1859.66,2021
2021-11-19,1846.02,2021
2021-11-22,1809.1,2021
2021-11-23,1790.68,2021
2021-11-24,1789.58,2021
2021-11-25,1792.0,2021
2021-11-26,1792.6,2021
2021-11-29,1786.93,2021
2021-11-30,1773.46,2021
2021-12-01,1781.91,2021
2021-12-02,1769.12,2021
2021-12-03,1783.45,2021
2021-12-06,1781.0,2021
2021-12-07,1784.7,2021
2021-12-08,1783.7,2021
2021-12-09,1776.42,2021
2021-12-10,1783.15,2021
2021-12-13,1785.9,2021
2021-12-14,1772.51,2021
2021-12-15,1779.78,2021
2021-12-16,1798.83,2021
2021-12-17,1798.19,2021
2021-12-20,1791.35,2021
2021-12-21,1790.55,2021
2021-12-22,1803.75,2021
2021-12-23,1808.86,2021
2021-12-24,1808.39,2021
2021-12-27,1812.46,2021
2021-12-28,1806.72,2021
2021-12-29,1804.64,2021
2021-12-30,1815.73,2021
2021-12-31,1829.05,2021
2022-01-03,1804.27,2022
2022-01-04,1813.88,2022
2022-01-05,1810.28,2022
2022-01-06,1791.61,2022
2022-01-07,1796.41,2022
2022-01-10,1801.52,2022
2022-01-11,1820.88,2022
2022-01-12,1825.36,2022
2022-01-13,1821.16,2022
2022-01-14,1817.43,2022
2022-01-17,1819.22,2022
2022-01-18,1814.33,2022
2022-01-19,1838.58,2022
2022-01-20,1839.01,2022
2022-01-21,1834.58,2022
2022-01-24,1843.57,2022
2022-01-25,1849.68,2022
2022-01-26,1822.01,2022
2022-01-27,1797.32,2022
2022-01-28,1792.11,2022
2022-01-31,1797.92,2022
2022-02-01,1800.77,2022
2022-02-02,1807.9,2022
2022-02-03,1805.76,2022
2022-02-04,1807.95,2022
2022-02-07,1822.1,2022
2022-02-08,1825.99,2022
2022-02-09,1832.75,2022
2022-02-10,1826.92,2022
2022-02-11,1858.69,2022
2022-02-14,1871.16,2022
2022-02-15,1853.08,2022
2022-02-16,1869.85,2022
2022-02-17,1900.09,2022
2022-02-18,1897.36,2022
2022-02-21,1909.53,2022
2022-02-22,1898.27,2022
2022-02-23,1910.86,2022
2022-02-24,1906.45,2022
2022-02-25,1889.18,2022
2022-02-28,1906.41,2022
2022-03-01,1942.43,2022
2022-03-02,1929.16,2022
2022-03-03,1934.96,2022
2022-03-04,1970.68,2022
2022-03-07,1998.79,2022
2022-03-08,2043.83,2022
2022-03-09,1990.08,2022
2022-03-10,1995.61,2022
2022-03-11,1987.99,2022
2022-03-14,1952.36,2022
2022-03-15,1918.31,2022
2022-03-16,1926.98,2022
2022-03-17,1944.05,2022
2022-03-18,1921.49,2022
2022-03-21,1935.53,2022
2022-03-22,1919.54,2022
2022-03-23,1946.21,2022
2022-03-24,1959.36,2022
2022-03-25,1958.39,2022
2022-03-28,1924.15,2022
2022-03-29,1916.47,2022
2022-03-30,1933.98,2022
2022-03-31,1936.78,2022
2022-04-01,1924.8,2022
2022-04-04,1931.59,2022
2022-04-05,1920.69,2022
2022-04-06,1923.91,2022
2022-04-07,1933.08,2022
2022-04-08,1947.57,2022
2022-04-11,1952.97,2022
2022-04-12,1966.04,2022
2022-04-13,1977.25,2022
2022-04-14,1973.3,2022
2022-04-15,1974.8,2022
2022-04-18,1977.34,2022
2022-04-19,1949.86,2022
2022-04-20,1956.95,2022
2022-04-21,1951.27,2022
2022-04-22,1931.96,2022
2022-04-25,1899.54,2022
2022-04-26,1906.63,2022
2022-04-27,1885.73,2022
2022-04-28,1895.6,2022
2022-04-29,1896.95,2022
2022-05-02,1863.28,2022
2022-05-03,1868.47,2022
2022-05-04,1894.08,2022
2022-05-05,1874.4,2022
2022-05-06,1883.86,2022
2022-05-09,1854.73,2022
2022-05-10,1833.65,2022
2022-05-11,1854.14,2022
2022-05-12,1820.7,2022
2022-05-13,1811.09,2022
2022-05-16,1826.49,2022
2022-05-17,1814.62,2022
2022-05-18,1816.19,2022
2022-05-19,1842.17,2022
2022-05-20,1846.53,2022
2022-05-23,1853.94,2022
2022-05-24,1867.44,2022
2022-05-25,1854.09,2022
2022-05-26,1853.04,2022
2022-05-27,1853.48,2022
2022-05-30,1852.52,2022
2022-05-31,1836.44,2022
2022-06-01,1846.05,2022
2022-06-02,1869.84,2022
2022-06-03,1851.1,2022
2022-06-06,1839.64,2022
2022-06-07,1853.62,2022
2022-06-08,1852.82,2022
2022-06-09,1847.09,2022
2022-06-10,1871.61,2022
2022-06-13,1820.98,2022
2022-06-14,1810.99,2022
2022-06-15,1833.9,2022
2022-06-16,1851.01,2022
2022-06-17,1840.25,2022
2022-06-20,1839.17,2022
2022-06-21,1831.39,2022
2022-06-22,1836.67,2022
2022-06-23,1824.7,2022
2022-06-24,1827.54,2022
2022-06-27,1823.61,2022
2022-06-28,1818.44,2022
2022-06-29,1818.93,2022
2022-06-30,1806.67,2022
2022-07-01,1810.46,2022
2022-07-04,1809.16,2022
2022-07-05,1769.48,2022
2022-07-06,1740.06,2022
2022-07-07,1741.94,2022
2022-07-08,1742.35,2022
2022-07-11,1733.39,2022
2022-07-12,1725.42,2022
2022-07-13,1732.08,2022
2022-07-14,1711.78,2022
2022-07-15,1707.27,2022
2022-07-18,1708.26,2022
2022-07-19,1710.01,2022
2022-07-20,1695.5,2022
2022-07-21,1718.55,2022
2022-07-22,1727.45,2022
2022-07-25,1719.06,2022
2022-07-26,1718.02,2022
2022-07-27,1738.87,2022
2022-07-28,1755.05,2022
2022-07-29,1766.16,2022
2022-08-01,1772.11,2022
2022-08-02,1756.78,2022
2022-08-03,1763.71,2022
2022-08-04,1793.47,2022
2022-08-05,1774.97,2022
2022-08-08,1789.26,2022
2022-08-09,1794.16,2022
2022-08-10,1791.78,2022
2022-08-11,1789.19,2022
2022-08-12,1801.89,2022
2022-08-15,1778.57,2022
2022-08-16,1775.56,2022
2022-08-17,1765.04,2022
2022-08-18,1758.54,2022
2022-08-19,1747.0,2022
2022-08-22,1735.32,2022
2022-08-23,1746.16,2022
2022-08-24,1751.07,2022
2022-08-25,1756.69,2022
2022-08-26,1738.1,2022
2022-08-29,1739.73,2022
2022-08-30,1723.41,2022
2022-08-31,1708.84,2022
2022-09-01,1697.5,2022
2022-09-02,1712.5,2022
2022-09-05,1714.02,2022
2022-09-06,1703.5,2022
2022-09-07,1716.64,2022
2022-09-08,1710.74,2022
2022-09-09,1717.32,2022
2022-09-12,1725.42,2022
2022-09-13,1702.16,2022
2022-09-14,1697.65,2022
2022-09-15,1662.54,2022
2022-09-16,1675.23,2022
2022-09-19,1675.89,2022
2022-09-20,1666.47,2022
2022-09-21,1667.23,2022
2022-09-22,1672.8,2022
2022-09-23,1643.9,2022
2022-09-26,1627.95,2022
2022-09-27,1628.84,2022
2022-09-28,1656.48,2022
2022-09-29,1664.4,2022
2022-09-30,1660.6,2022
2022-10-03,1700.96,2022
2022-10-04,1725.65,2022
2022-10-05,1718.41,2022
2022-10-06,1711.8,2022
2022-10-07,1694.7,2022
2022-10-10,1670.29,2022
2022-10-11,1663.98,2022
2022-10-12,1674.5,2022
2022-10-13,1663.59,2022
2022-10-14,1644.16,2022
2022-10-17,1650.67,2022
2022-10-18,1652.42,2022
2022-10-19,1627.28,2022
2022-10-20,1627.04,2022
2022-10-21,1657.6,2022
2022-10-24,1651.8,2022
2022-10-25,1652.82,2022
2022-10-26,1667.29,2022
2022-10-27,1661.89,2022
2022-10-28,1644.7,2022
2022-10-31,1632.51,2022
2022-11-01,1646.87,2022
2022-11-02,1633.88,2022
2022-11-03,1629.77,2022
2022-11-04,1681.3,2022
2022-11-07,1674.6,2022
2022-11-08,1711.6,2022
2022-11-09,1706.56,2022
2022-11-10,1752.3,2022
2022-11-11,1770.78,2022
2022-11-14,1769.57,2022
2022-11-15,1780.82,2022
2022-11-16,1773.94,2022
2022-11-17,1759.93,2022
2022-11-18,1751.04,2022
2022-11-21,1738.57,2022
2022-11-22,1741.21,2022
2022-11-23,1752.24,2022
2022-11-24,1755.53,2022
2022-11-25,1754.6,2022
2022-11-28,1741.31,2022
2022-11-29,1748.84,2022
2022-11-30,1773.48,2022
2022-12-01,1802.34,2022
2022-12-02,1798.03,2022
2022-12-05,1769.28,2022
2022-12-06,1771.06,2022
2022-12-07,1787.13,2022
2022-12-08,1789.33,2022
2022-12-09,1797.35,2022
2022-12-12,1782.11,2022
2022-12-13,1809.72,2022
2022-12-14,1807.69,2022
2022-12-15,1776.57,2022
2022-12-16,1793.13,2022
2022-12-19,1787.33,2022
2022-12-20,1817.28,2022
2022-12-21,1814.94,2022
2022-12-22,1793.3,2022
2022-12-23,1798.58,2022
2022-12-26,1801.94,2022
2022-12-27,1812.46,2022
2022-12-28,1805.86,2022
2022-12-29,1815.0,2022
2022-12-30,1823.86,2022
