"Date","Price","Open","High","Low","Vol.","Change %"
"07/19/2020","2,057.60","2,053.75","2,063.60","2,053.75","","0.35%"
"07/17/2020","2,050.50","2,024.90","2,078.60","2,003.45","","1.36%"
"07/16/2020","2,023.00","2,002.30","2,056.00","1,990.70","","1.03%"
"07/15/2020","2,002.35","1,993.25","2,014.10","1,974.35","","0.46%"
"07/14/2020","1,993.20","2,010.20","2,020.00","1,959.20","","-0.85%"
"07/13/2020","2,010.20","1,988.65","2,090.75","1,988.35","","1.08%"
"07/12/2020","1,988.70","1,997.00","1,998.00","1,988.70","","-0.42%"
"07/10/2020","1,997.00","1,976.10","1,998.15","1,953.75","","1.06%"
"07/09/2020","1,976.10","1,940.10","2,019.10","1,936.80","","1.92%"
"07/08/2020","1,938.80","1,941.70","1,972.20","1,923.10","","-0.23%"
"07/07/2020","1,943.30","1,944.80","1,953.00","1,911.65","","-0.08%"
"07/06/2020","1,944.80","1,930.50","1,959.25","1,921.30","","0.74%"
"07/05/2020","1,930.50","1,931.05","1,931.30","1,920.70","","-0.18%"
"07/03/2020","1,933.90","1,915.80","1,947.90","1,895.20","","0.94%"
"07/02/2020","1,915.80","1,927.20","1,938.15","1,907.70","","-0.59%"
"07/01/2020","1,927.20","1,948.90","1,954.10","1,915.30","","-1.11%"
"06/30/2020","1,948.90","1,919.65","1,974.10","1,903.65","","1.65%"
"06/29/2020","1,917.20","1,884.80","1,936.90","1,874.90","","1.72%"
"06/28/2020","1,884.80","1,886.00","1,893.80","1,881.95","","-0.44%"
"06/26/2020","1,893.10","1,867.00","1,899.00","1,840.95","","1.40%"
"06/25/2020","1,867.00","1,874.60","1,894.65","1,832.10","","-0.41%"
"06/24/2020","1,874.60","1,946.10","1,965.00","1,865.70","","-3.67%"
"06/23/2020","1,946.10","1,956.50","1,959.00","1,923.60","","-0.53%"
"06/22/2020","1,956.50","1,897.45","1,959.10","1,896.50","","3.70%"
"06/21/2020","1,886.70","1,911.25","1,916.40","1,885.30","","-1.18%"
"06/19/2020","1,909.20","1,909.10","1,924.90","1,886.90","","-0.25%"
