Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,37.020000,38.060001,36.619999,37.180000,33.994141,719200
2016-01-05,37.139999,37.330002,35.950001,36.490002,33.363266,588600
2016-01-06,36.900002,37.750000,36.549999,37.020000,34.062557,639200
2016-01-07,37.720001,39.450001,37.090000,38.740002,35.645138,1081100
2016-01-08,37.860001,38.110001,36.669998,37.590000,34.587025,1158600
2016-01-11,37.439999,37.860001,33.299999,33.439999,30.768547,1691100
2016-01-12,32.950001,33.119999,30.209999,31.020000,28.541880,2096300
2016-01-13,30.799999,31.280001,30.150000,30.760000,28.302654,1387800
2016-01-14,30.510000,30.830000,28.100000,29.200001,26.867279,1879100
2016-01-15,29.209999,29.370001,27.700001,28.379999,26.112787,1568200
2016-01-19,28.000000,28.350000,26.620001,27.080000,24.916639,1759000
2016-01-20,27.290001,27.520000,24.680000,25.330000,23.306446,2971200
2016-01-21,24.930000,26.959999,24.709999,25.790001,23.729692,2374500
2016-01-22,26.809999,27.129999,25.540001,26.440001,24.327765,1605600
2016-01-25,26.900000,27.430000,26.610001,27.280001,25.100666,726500
2016-01-26,27.690001,29.080000,27.299999,28.860001,26.554440,1629800
2016-01-27,29.080000,30.370001,28.520000,30.100000,27.695370,1734900
2016-01-28,29.110001,29.719999,28.500000,28.760000,26.462429,1225000
2016-01-29,28.719999,29.809999,28.719999,29.790001,27.410139,895600
2016-02-01,29.990000,31.100000,29.990000,30.879999,28.413065,1030500
2016-02-02,30.629999,31.000000,29.450001,29.809999,27.428543,869000
2016-02-03,30.200001,32.099998,30.000000,31.850000,29.305569,1499900
2016-02-04,32.459999,36.959999,32.459999,35.939999,33.068825,3017200
2016-02-05,36.049999,39.430000,34.720001,39.220001,36.086796,2392600
2016-02-08,40.779999,41.959999,40.520000,40.959999,37.687798,1904800
2016-02-09,41.849998,41.950001,37.639999,38.110001,35.065479,2458900
2016-02-10,37.270000,39.139999,36.060001,39.009998,35.893581,2085400
2016-02-11,42.869999,43.299999,39.509998,40.450001,37.218540,2055300
