Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,4897.649902,4903.089844,4846.979980,4903.089844,4903.089844,2218420000
2016-01-05,4917.839844,4926.729980,4872.740234,4891.430176,4891.430176,1927380000
2016-01-06,4813.759766,4866.040039,4804.689941,4835.759766,4835.759766,2168620000
2016-01-07,4736.399902,4788.020020,4688.169922,4689.430176,4689.430176,2552590000
2016-01-08,4722.020020,4742.569824,4637.850098,4643.629883,4643.629883,2288750000
2016-01-11,4673.439941,4683.020020,4573.779785,4637.990234,4637.990234,2391110000
2016-01-12,4681.540039,4714.799805,4618.029785,4685.919922,4685.919922,2147470000
2016-01-13,4706.020020,4713.979980,4517.560059,4526.060059,4526.060059,2533200000
2016-01-14,4545.370117,4650.549805,4470.589844,4615.000000,4615.000000,2565560000
2016-01-15,4464.370117,4520.450195,4419.410156,4488.419922,4488.419922,2818630000
2016-01-19,4548.049805,4550.569824,4430.770020,4476.950195,4476.950195,2394550000
2016-01-20,4405.220215,4514.919922,4313.390137,4471.689941,4471.689941,3204130000
2016-01-21,4480.700195,4537.149902,4432.020020,4472.060059,4472.060059,2447750000
2016-01-22,4557.390137,4591.180176,4540.270020,4591.180176,4591.180176,2153340000
2016-01-25,4574.589844,4590.439941,4514.779785,4518.490234,4518.490234,2028880000
2016-01-26,4537.040039,4583.209961,4503.529785,4567.669922,4567.669922,1981180000
2016-01-27,4548.870117,4568.850098,4450.830078,4468.169922,4468.169922,2115710000
2016-01-28,4533.810059,4533.810059,4447.500000,4506.680176,4506.680176,2322310000
2016-01-29,4512.089844,4613.950195,4511.299805,4613.950195,4613.950195,2617550000
2016-02-01,4587.589844,4636.930176,4565.370117,4620.370117,4620.370117,1983340000
2016-02-02,4588.689941,4589.899902,4503.120117,4516.950195,4516.950195,2185180000
2016-02-03,4543.819824,4547.319824,4424.470215,4504.240234,4504.240234,2466190000
2016-02-04,4492.479980,4545.520020,4463.990234,4509.560059,4509.560059,2200930000
2016-02-05,4491.479980,4493.189941,4350.370117,4363.140137,4363.140137,2489280000
2016-02-08,4288.020020,4301.529785,4212.810059,4283.750000,4283.750000,2702070000
2016-02-09,4224.870117,4329.609863,4222.479980,4268.759766,4268.759766,2465790000
2016-02-10,4318.279785,4369.620117,4280.729980,4283.589844,4283.589844,2448380000
2016-02-11,4218.810059,4293.220215,4209.759766,4266.839844,4266.839844,2812330000
2016-02-12,4307.290039,4340.129883,4274.149902,4337.509766,4337.509766,1983190000
2016-02-16,4397.950195,4435.959961,4376.520020,4435.959961,4435.959961,2117920000
2016-02-17,4471.660156,4540.779785,4463.509766,4534.060059,4534.060059,2296440000
2016-02-18,4548.100098,4548.470215,4482.770020,4487.540039,4487.540039,1955870000
2016-02-19,4464.669922,4513.149902,4455.100098,4504.430176,4504.430176,1903770000
2016-02-22,4548.310059,4576.470215,4546.549805,4570.609863,4570.609863,1794020000
2016-02-23,4550.049805,4558.060059,4500.939941,4503.580078,4503.580078,1777750000
2016-02-24,4453.930176,4547.640137,4425.720215,4542.609863,4542.609863,1978180000
2016-02-25,4554.729980,4582.200195,4516.890137,4582.200195,4582.200195,1667840000
2016-02-26,4615.140137,4618.850098,4580.779785,4590.470215,4590.470215,1814920000
2016-02-29,4585.299805,4619.899902,4557.459961,4557.950195,4557.950195,2065260000
2016-03-01,4596.009766,4689.600098,4581.750000,4689.600098,4689.600098,2080150000
2016-03-02,4683.799805,4703.580078,4665.930176,4703.419922,4703.419922,1912510000
2016-03-03,4698.379883,4707.720215,4674.459961,4707.419922,4707.419922,1936290000
2016-03-04,4715.759766,4746.649902,4687.939941,4717.020020,4717.020020,2171230000
2016-03-07,4690.879883,4731.189941,4674.819824,4708.250000,4708.250000,2084390000
2016-03-08,4676.220215,4695.040039,4642.859863,4648.819824,4648.819824,1993060000
2016-03-09,4666.419922,4676.470215,4642.419922,4674.379883,4674.379883,1789550000
2016-03-10,4691.200195,4716.140137,4607.990234,4662.160156,4662.160156,1936470000
2016-03-11,4712.379883,4748.790039,4700.910156,4748.470215,4748.470215,1801790000
2016-03-14,4733.390137,4762.270020,4731.509766,4750.279785,4750.279785,1615100000
2016-03-15,4731.140137,4735.270020,4712.069824,4728.669922,4728.669922,1692420000
2016-03-16,4717.879883,4774.779785,4716.450195,4763.970215,4763.970215,1781060000
2016-03-17,4752.620117,4788.089844,4737.970215,4774.990234,4774.990234,1907190000
2016-03-18,4784.629883,4804.580078,4772.410156,4795.649902,4795.649902,2829040000
2016-03-21,4787.310059,4814.850098,4785.379883,4808.870117,4808.870117,1609230000
2016-03-22,4783.600098,4835.600098,4781.709961,4821.660156,4821.660156,1596200000
2016-03-23,4813.870117,4816.669922,4765.370117,4768.859863,4768.859863,1732630000
2016-03-24,4743.359863,4773.500000,4734.770020,4773.500000,4773.500000,1590990000
2016-03-28,4785.250000,4787.390137,4760.009766,4766.790039,4766.790039,1381000000
2016-03-29,4756.549805,4849.310059,4749.779785,4846.620117,4846.620117,1806490000
2016-03-30,4875.459961,4899.140137,4859.350098,4869.290039,4869.290039,1717820000
2016-03-31,4869.569824,4891.299805,4864.410156,4869.850098,4869.850098,1774270000
2016-04-01,4842.549805,4917.089844,4832.060059,4914.540039,4914.540039,1812250000
2016-04-04,4911.209961,4917.750000,4885.169922,4891.799805,4891.799805,1705730000
2016-04-05,4855.899902,4872.700195,4838.620117,4843.930176,4843.930176,1726010000
2016-04-06,4849.580078,4921.509766,4849.279785,4920.720215,4920.720215,1761770000
2016-04-07,4893.569824,4901.490234,4831.490234,4848.370117,4848.370117,1908940000
2016-04-08,4883.990234,4892.600098,4835.359863,4850.689941,4850.689941,1588830000
2016-04-11,4873.390137,4897.549805,4833.399902,4833.399902,4833.399902,1545540000
2016-04-12,4838.819824,4879.600098,4808.910156,4872.089844,4872.089844,1759280000
2016-04-13,4904.790039,4951.910156,4903.600098,4947.419922,4947.419922,1936450000
2016-04-14,4947.620117,4961.299805,4931.810059,4945.890137,4945.890137,1645810000
2016-04-15,4938.830078,4950.430176,4925.459961,4938.220215,4938.220215,1684790000
2016-04-18,4919.359863,4960.790039,4915.629883,4960.020020,4960.020020,1672260000
2016-04-19,4968.299805,4968.669922,4915.520020,4940.330078,4940.330078,1824250000
2016-04-20,4941.990234,4969.319824,4928.290039,4948.129883,4948.129883,1781340000
2016-04-21,4949.120117,4966.609863,4932.640137,4945.890137,4945.890137,1758190000
2016-04-22,4898.240234,4921.660156,4872.020020,4906.229980,4906.229980,2018930000
2016-04-25,4891.479980,4904.870117,4878.370117,4895.790039,4895.790039,1582270000
2016-04-26,4903.810059,4915.000000,4875.419922,4888.279785,4888.279785,1825020000
2016-04-27,4855.379883,4872.910156,4826.379883,4863.140137,4863.140137,1938780000
2016-04-28,4857.600098,4889.160156,4796.319824,4805.290039,4805.290039,2161400000
2016-04-29,4805.790039,4807.890137,4740.839844,4775.359863,4775.359863,2376460000
2016-05-02,4786.549805,4821.569824,4768.279785,4817.589844,4817.589844,1880460000
2016-05-03,4780.879883,4791.430176,4749.709961,4763.220215,4763.220215,1984340000
2016-05-04,4735.279785,4751.640137,4713.910156,4725.640137,4725.640137,1950800000
2016-05-05,4742.419922,4744.549805,4709.750000,4717.089844,4717.089844,1888350000
2016-05-06,4695.899902,4736.160156,4684.279785,4736.160156,4736.160156,1860800000
2016-05-09,4736.350098,4771.939941,4735.060059,4750.209961,4750.209961,1625100000
2016-05-10,4768.910156,4811.299805,4758.200195,4809.879883,4809.879883,1760120000
2016-05-11,4799.299805,4812.189941,4760.359863,4760.689941,4760.689941,1859110000
2016-05-12,4778.189941,4779.459961,4710.169922,4737.330078,4737.330078,1930450000
2016-05-13,4731.069824,4759.290039,4708.259766,4717.680176,4717.680176,1698030000
2016-05-16,4728.859863,4791.250000,4724.729980,4775.459961,4775.459961,1741510000
2016-05-17,4768.850098,4776.149902,4703.390137,4715.729980,4715.729980,1925230000
2016-05-18,4705.779785,4762.279785,4704.490234,4739.120117,4739.120117,1934100000
2016-05-19,4717.359863,4735.270020,4678.379883,4712.529785,4712.529785,1805890000
2016-05-20,4729.439941,4781.700195,4729.000000,4769.560059,4769.560059,1970520000
2016-05-23,4771.569824,4792.640137,4763.910156,4765.779785,4765.779785,1865110000
2016-05-24,4792.850098,4865.990234,4792.629883,4861.060059,4861.060059,1942280000
2016-05-25,4877.180176,4905.450195,4872.419922,4894.890137,4894.890137,1784420000
2016-05-26,4897.779785,4909.379883,4887.270020,4901.770020,4901.770020,1606250000
2016-05-27,4904.049805,4933.500000,4902.500000,4933.500000,4933.500000,1505020000
2016-05-31,4938.479980,4951.450195,4923.029785,4948.049805,4948.049805,2285350000
2016-06-01,4928.970215,4958.979980,4923.200195,4952.250000,4952.250000,1797090000
2016-06-02,4941.250000,4971.359863,4924.229980,4971.359863,4971.359863,1729050000
2016-06-03,4958.100098,4958.649902,4909.209961,4942.520020,4942.520020,1697840000
2016-06-06,4950.459961,4980.140137,4944.870117,4968.709961,4968.709961,1663840000
2016-06-07,4972.129883,4979.379883,4960.279785,4961.750000,4961.750000,1747760000
2016-06-08,4970.009766,4979.660156,4956.790039,4974.640137,4974.640137,1692640000
2016-06-09,4954.149902,4965.490234,4940.549805,4958.620117,4958.620117,1632340000
2016-06-10,4915.149902,4917.919922,4880.609863,4894.549805,4894.549805,1822200000
2016-06-13,4868.509766,4894.850098,4844.939941,4848.439941,4848.439941,1888300000
2016-06-14,4836.669922,4863.009766,4811.930176,4843.549805,4843.549805,1919710000
2016-06-15,4855.080078,4868.160156,4830.330078,4834.930176,4834.930176,1802200000
2016-06-16,4809.689941,4847.859863,4778.779785,4844.919922,4844.919922,1851770000
2016-06-17,4835.020020,4835.020020,4792.339844,4800.339844,4800.339844,2638220000
2016-06-20,4856.689941,4882.149902,4834.509766,4837.209961,4837.209961,1779560000
2016-06-21,4845.080078,4852.189941,4826.589844,4843.759766,4843.759766,1698080000
2016-06-22,4846.680176,4875.930176,4830.000000,4833.319824,4833.319824,1682220000
2016-06-23,4872.189941,4910.040039,4859.399902,4910.040039,4910.040039,1738570000
2016-06-24,4715.790039,4798.220215,4698.419922,4707.979980,4707.979980,4411040000
2016-06-27,4664.430176,4665.040039,4574.250000,4594.439941,4594.439941,2659650000
2016-06-28,4643.930176,4692.979980,4643.930176,4691.870117,4691.870117,2074090000
2016-06-29,4732.930176,4787.589844,4732.339844,4779.250000,4779.250000,2116550000
2016-06-30,4793.750000,4843.109863,4774.520020,4842.669922,4842.669922,2171180000
2016-07-01,4837.180176,4880.169922,4837.169922,4862.569824,4862.569824,1745130000
2016-07-05,4837.060059,4839.129883,4797.290039,4822.899902,4822.899902,1690340000
2016-07-06,4799.319824,4861.049805,4786.009766,4859.160156,4859.160156,1876090000
2016-07-07,4867.470215,4889.009766,4853.680176,4876.810059,4876.810059,1672770000
2016-07-08,4906.660156,4959.000000,4901.270020,4956.759766,4956.759766,1947260000
2016-07-11,4976.540039,5002.500000,4976.540039,4988.640137,4988.640137,1718450000
2016-07-12,5017.990234,5032.100098,5009.680176,5022.819824,5022.819824,1866280000
2016-07-13,5036.319824,5036.379883,5002.819824,5005.729980,5005.729980,1650820000
2016-07-14,5041.950195,5045.180176,5025.149902,5034.060059,5034.060059,1641170000
2016-07-15,5041.189941,5044.810059,5018.520020,5029.589844,5029.589844,1610300000
2016-07-18,5034.990234,5063.529785,5030.129883,5055.779785,5055.779785,1585570000
2016-07-19,5038.220215,5052.240234,5028.240234,5036.370117,5036.370117,1694740000
2016-07-20,5061.600098,5098.250000,5053.919922,5089.930176,5089.930176,1877330000
2016-07-21,5093.970215,5102.779785,5061.109863,5073.899902,5073.899902,1880310000
2016-07-22,5078.120117,5103.520020,5064.109863,5100.160156,5100.160156,1639000000
2016-07-25,5096.990234,5100.720215,5082.660156,5097.629883,5097.629883,1770620000
2016-07-26,5095.609863,5122.299805,5084.180176,5110.049805,5110.049805,2038060000
2016-07-27,5143.839844,5151.060059,5120.660156,5139.810059,5139.810059,2122250000
2016-07-28,5144.819824,5160.160156,5130.750000,5154.979980,5154.979980,1950910000
2016-07-29,5162.149902,5175.810059,5140.049805,5162.129883,5162.129883,2072640000
2016-08-01,5167.419922,5199.129883,5158.930176,5184.200195,5184.200195,1866590000
2016-08-02,5177.529785,5181.020020,5109.799805,5137.729980,5137.729980,2142010000
2016-08-03,5133.240234,5159.740234,5128.439941,5159.740234,5159.740234,1909470000
2016-08-04,5158.020020,5174.000000,5145.390137,5166.250000,5166.250000,1930000000
2016-08-05,5190.709961,5227.229980,5186.250000,5221.120117,5221.120117,2017720000
2016-08-08,5223.540039,5228.399902,5202.180176,5213.140137,5213.140137,1624450000
2016-08-09,5216.209961,5238.540039,5214.950195,5225.479980,5225.479980,1664320000
2016-08-10,5227.950195,5227.959961,5193.799805,5204.580078,5204.580078,1651240000
2016-08-11,5222.149902,5235.290039,5211.250000,5228.399902,5228.399902,1511670000
2016-08-12,5219.660156,5233.339844,5215.549805,5232.890137,5232.890137,1501620000
2016-08-15,5242.180176,5271.359863,5241.140137,5262.020020,5262.020020,1533170000
2016-08-16,5247.959961,5248.259766,5226.779785,5227.109863,5227.109863,1698390000
2016-08-17,5228.439941,5230.089844,5197.229980,5228.660156,5228.660156,1747890000
2016-08-18,5226.450195,5243.169922,5221.839844,5240.149902,5240.149902,1659080000
2016-08-19,5229.870117,5245.810059,5217.649902,5238.379883,5238.379883,1632740000
2016-08-22,5231.459961,5252.129883,5224.629883,5244.600098,5244.600098,1560210000
2016-08-23,5265.779785,5275.740234,5257.899902,5260.080078,5260.080078,1547050000
2016-08-24,5254.419922,5262.990234,5205.640137,5217.689941,5217.689941,1714780000
2016-08-25,5207.609863,5230.589844,5201.640137,5212.200195,5212.200195,1511890000
2016-08-26,5219.049805,5253.390137,5191.859863,5218.919922,5218.919922,1591060000
2016-08-29,5223.799805,5245.120117,5222.339844,5232.330078,5232.330078,1416640000
2016-08-30,5229.879883,5241.620117,5205.609863,5222.990234,5222.990234,1561020000
2016-08-31,5216.419922,5219.890137,5191.180176,5213.220215,5213.220215,1761770000
2016-09-01,5218.279785,5229.939941,5189.359863,5227.209961,5227.209961,1592520000
2016-09-02,5249.660156,5263.390137,5231.020020,5249.899902,5249.899902,1474200000
2016-09-06,5260.000000,5275.910156,5244.000000,5275.910156,5275.910156,1777940000
2016-09-07,5274.229980,5287.609863,5261.919922,5283.930176,5283.930176,1878460000
2016-09-08,5269.959961,5271.009766,5248.410156,5259.479980,5259.479980,1839790000
2016-09-09,5217.950195,5225.930176,5125.910156,5125.910156,5125.910156,2208690000
2016-09-12,5098.029785,5217.879883,5097.799805,5211.890137,5211.890137,2007610000
2016-09-13,5181.140137,5195.029785,5131.270020,5155.250000,5155.250000,2071460000
2016-09-14,5160.209961,5201.339844,5159.549805,5173.770020,5173.770020,1902680000
2016-09-15,5178.100098,5254.779785,5176.250000,5249.689941,5249.689941,1950940000
2016-09-16,5238.709961,5248.600098,5218.970215,5244.569824,5244.569824,3013860000
2016-09-19,5263.549805,5281.069824,5222.910156,5235.029785,5235.029785,1792650000
2016-09-20,5256.189941,5265.180176,5235.419922,5241.350098,5241.350098,1697530000
2016-09-21,5263.649902,5299.399902,5233.939941,5295.180176,5295.180176,2001890000
2016-09-22,5323.259766,5342.879883,5320.930176,5339.520020,5339.520020,1914550000
2016-09-23,5327.430176,5329.709961,5301.629883,5305.750000,5305.750000,1762700000
2016-09-26,5275.729980,5282.270020,5254.959961,5257.490234,5257.490234,1672190000
2016-09-27,5254.180176,5306.810059,5251.319824,5305.709961,5305.709961,1754700000
2016-09-28,5312.729980,5320.620117,5284.839844,5318.549805,5318.549805,1788240000
2016-09-29,5311.310059,5317.000000,5254.520020,5269.149902,5269.149902,1946150000
2016-09-30,5288.870117,5325.879883,5277.879883,5312.000000,5312.000000,2063260000
2016-10-03,5300.290039,5308.600098,5281.950195,5300.870117,5300.870117,1606460000
2016-10-04,5313.490234,5323.600098,5271.700195,5289.660156,5289.660156,1711810000
2016-10-05,5305.279785,5330.810059,5304.060059,5316.020020,5316.020020,1755640000
2016-10-06,5306.589844,5315.729980,5281.470215,5306.850098,5306.850098,1655480000
2016-10-07,5314.919922,5315.649902,5266.799805,5292.399902,5292.399902,1647330000
2016-10-10,5318.459961,5340.520020,5317.729980,5328.669922,5328.669922,1365600000
2016-10-11,5321.819824,5321.819824,5227.430176,5246.790039,5246.790039,1822980000
2016-10-12,5247.910156,5257.180176,5228.770020,5239.020020,5239.020020,1567930000
2016-10-13,5200.299805,5228.259766,5169.759766,5213.330078,5213.330078,1737720000
2016-10-14,5241.259766,5258.879883,5213.370117,5214.160156,5214.160156,1593610000
2016-10-17,5213.689941,5219.979980,5196.029785,5199.819824,5199.819824,1427060000
2016-10-18,5255.319824,5264.270020,5239.439941,5243.839844,5243.839844,1476970000
2016-10-19,5240.330078,5253.830078,5234.250000,5246.410156,5246.410156,1548910000
2016-10-20,5238.200195,5252.100098,5216.049805,5241.830078,5241.830078,1745270000
2016-10-21,5238.649902,5259.129883,5225.759766,5257.399902,5257.399902,1651490000
2016-10-24,5290.310059,5311.500000,5289.229980,5309.830078,5309.830078,1533370000
2016-10-25,5306.470215,5310.270020,5278.569824,5283.399902,5283.399902,1580830000
