"Date","Price","Open","High","Low","Vol.","Change %"
"06/15/2007","1.9760","1.9699","1.9783","1.9688","","0.32%"
"06/14/2007","1.9697","1.9728","1.9737","1.9657","","-0.17%"
"06/13/2007","1.9731","1.9741","1.9766","1.9676","","-0.06%"
"06/12/2007","1.9743","1.9694","1.9785","1.9686","","0.25%"
"06/11/2007","1.9693","1.9693","1.9705","1.9651","","-0.04%"
"06/08/2007","1.9701","1.9779","1.9794","1.9623","","-0.39%"
"06/07/2007","1.9779","1.9922","1.9943","1.9747","","-0.73%"
"06/06/2007","1.9924","1.9933","1.9959","1.9907","","-0.05%"
"06/05/2007","1.9933","1.9916","1.9970","1.9909","","0.08%"
"06/04/2007","1.9918","1.9823","1.9929","1.9813","","0.49%"
"06/01/2007","1.9821","1.9804","1.9829","1.9766","","0.07%"
"05/31/2007","1.9807","1.9759","1.9821","1.9737","","0.25%"
"05/30/2007","1.9758","1.9815","1.9834","1.9733","","-0.27%"
"05/29/2007","1.9811","1.9834","1.9901","1.9792","","-0.12%"
"05/28/2007","1.9834","1.9838","1.9851","1.9825","","-0.01%"
"05/25/2007","1.9836","1.9850","1.9884","1.9827","","-0.03%"
"05/24/2007","1.9842","1.9863","1.9891","1.9830","","-0.12%"
"05/23/2007","1.9865","1.9748","1.9897","1.9716","","0.58%"
"05/22/2007","1.9750","1.9706","1.9772","1.9702","","0.21%"
"05/21/2007","1.9709","1.9754","1.9758","1.9679","","-0.18%"
"05/18/2007","1.9745","1.9752","1.9779","1.9699","","-0.02%"
"05/17/2007","1.9749","1.9772","1.9794","1.9734","","-0.13%"
"05/16/2007","1.9774","1.9858","1.9875","1.9756","","-0.44%"
"05/15/2007","1.9861","1.9796","1.9874","1.9748","","0.34%"
"05/14/2007","1.9793","1.9824","1.9848","1.9779","","-0.08%"
"05/11/2007","1.9808","1.9780","1.9846","1.9760","","0.02%"
"05/10/2007","1.9804","1.9937","1.9964","1.9771","","-0.71%"
"05/09/2007","1.9945","1.9895","2.0002","1.9882","","0.27%"
"05/08/2007","1.9891","1.9930","1.9965","1.9879","","-0.18%"
"05/07/2007","1.9926","1.9939","1.9979","1.9926","","0.03%"
"05/04/2007","1.9920","1.9876","1.9945","1.9844","","0.19%"
"05/03/2007","1.9882","1.9888","1.9949","1.9855","","-0.06%"
"05/02/2007","1.9893","1.9989","1.9992","1.9870","","-0.49%"
"05/01/2007","1.9991","1.9997","2.0076","1.9982","","0.01%"
"04/30/2007","1.9990","1.9963","2.0034","1.9891","","0.05%"
"04/27/2007","1.9981","1.9911","2.0046","1.9865","","0.35%"
"04/26/2007","1.9911","2.0026","2.0065","1.9893","","-0.54%"
"04/25/2007","2.0019","2.0012","2.0064","2.0004","","-0.01%"
"04/24/2007","2.0022","2.0008","2.0049","1.9954","","0.14%"
"04/23/2007","1.9994","2.0057","2.0059","1.9971","","-0.15%"
"04/20/2007","2.0025","2.0025","2.0071","1.9990","","0.00%"
"04/19/2007","2.0026","2.0087","2.0097","1.9983","","-0.29%"
"04/18/2007","2.0084","2.0079","2.0136","2.0015","","0.02%"
"04/17/2007","2.0080","1.9890","2.0087","1.9880","","0.90%"
"04/16/2007","1.9901","1.9863","1.9941","1.9863","","0.17%"
"04/13/2007","1.9868","1.9794","1.9889","1.9782","","0.36%"
"04/12/2007","1.9796","1.9752","1.9813","1.9726","","0.24%"
"04/11/2007","1.9749","1.9723","1.9820","1.9711","","0.13%"
"04/10/2007","1.9724","1.9623","1.9754","1.9615","","0.51%"
"04/09/2007","1.9623","1.9655","1.9657","1.9592","","-0.15%"
"04/06/2007","1.9653","1.9712","1.9724","1.9636","","-0.26%"
"04/05/2007","1.9704","1.9765","1.9775","1.9671","","-0.29%"
"04/04/2007","1.9762","1.9745","1.9777","1.9714","","0.07%"
"04/03/2007","1.9748","1.9773","1.9824","1.9730","","-0.16%"
"04/02/2007","1.9779","1.9695","1.9804","1.9663","","0.50%"
"03/30/2007","1.9680","1.9621","1.9720","1.9545","","0.27%"
"03/29/2007","1.9627","1.9617","1.9661","1.9615","","0.06%"
"03/28/2007","1.9615","1.9651","1.9682","1.9598","","-0.18%"
"03/27/2007","1.9651","1.9695","1.9707","1.9621","","-0.24%"
"03/26/2007","1.9698","1.9606","1.9725","1.9572","","0.39%"
"03/23/2007","1.9621","1.9644","1.9691","1.9587","","-0.14%"
"03/22/2007","1.9648","1.9682","1.9730","1.9612","","-0.16%"
"03/21/2007","1.9680","1.9617","1.9695","1.9556","","0.34%"
"03/20/2007","1.9613","1.9446","1.9627","1.9432","","0.87%"
"03/19/2007","1.9444","1.9411","1.9476","1.9385","","0.16%"
"03/16/2007","1.9413","1.9364","1.9506","1.9358","","0.23%"
"03/15/2007","1.9369","1.9352","1.9395","1.9308","","0.08%"
"03/14/2007","1.9354","1.9289","1.9375","1.9211","","0.36%"
"03/13/2007","1.9285","1.9326","1.9357","1.9273","","-0.23%"
"03/12/2007","1.9329","1.9329","1.9434","1.9253","","0.07%"
"03/09/2007","1.9316","1.9285","1.9343","1.9267","","0.17%"
"03/08/2007","1.9283","1.9326","1.9355","1.9273","","-0.22%"
"03/07/2007","1.9325","1.9317","1.9362","1.9259","","0.08%"
"03/06/2007","1.9310","1.9207","1.9324","1.9183","","0.47%"
"03/05/2007","1.9219","1.9436","1.9455","1.9184","","-1.11%"
"03/02/2007","1.9434","1.9583","1.9590","1.9413","","-0.79%"
"03/01/2007","1.9588","1.9638","1.9654","1.9555","","-0.26%"
"02/28/2007","1.9640","1.9619","1.9647","1.9518","","0.14%"
"02/27/2007","1.9612","1.9633","1.9675","1.9592","","-0.11%"
"02/26/2007","1.9634","1.9639","1.9663","1.9608","","0.00%"
"02/23/2007","1.9634","1.9566","1.9655","1.9537","","0.37%"
"02/22/2007","1.9562","1.9542","1.9603","1.9462","","0.09%"
"02/21/2007","1.9545","1.9552","1.9592","1.9486","","-0.06%"
"02/20/2007","1.9556","1.9516","1.9579","1.9480","","0.22%"
"02/19/2007","1.9514","1.9546","1.9568","1.9432","","0.05%"
"02/16/2007","1.9505","1.9515","1.9541","1.9463","","-0.12%"
"02/15/2007","1.9529","1.9621","1.9680","1.9515","","-0.49%"
"02/14/2007","1.9625","1.9474","1.9642","1.9453","","0.79%"
"02/13/2007","1.9471","1.9476","1.9527","1.9402","","-0.06%"
"02/12/2007","1.9482","1.9482","1.9569","1.9440","","-0.11%"
"02/09/2007","1.9503","1.9585","1.9604","1.9457","","-0.39%"
"02/08/2007","1.9580","1.9703","1.9731","1.9543","","-0.61%"
"02/07/2007","1.9701","1.9708","1.9735","1.9674","","-0.04%"
"02/06/2007","1.9708","1.9601","1.9723","1.9587","","0.56%"
"02/05/2007","1.9599","1.9671","1.9671","1.9536","","-0.36%"
"02/02/2007","1.9669","1.9668","1.9751","1.9638","","-0.03%"
"02/01/2007","1.9674","1.9651","1.9739","1.9621","","0.18%"
"01/31/2007","1.9639","1.9626","1.9671","1.9482","","0.05%"
"01/30/2007","1.9629","1.9607","1.9699","1.9599","","0.17%"
"01/29/2007","1.9595","1.9600","1.9617","1.9548","","-0.03%"
"01/26/2007","1.9600","1.9648","1.9684","1.9558","","-0.20%"
"01/25/2007","1.9639","1.9689","1.9735","1.9626","","-0.22%"
"01/24/2007","1.9682","1.9815","1.9832","1.9644","","-0.69%"
"01/23/2007","1.9819","1.9762","1.9918","1.9752","","0.29%"
"01/22/2007","1.9762","1.9742","1.9789","1.9717","","0.12%"
"01/19/2007","1.9739","1.9743","1.9773","1.9697","","-0.02%"
"01/18/2007","1.9743","1.9701","1.9781","1.9636","","0.22%"
"01/17/2007","1.9699","1.9615","1.9726","1.9602","","0.44%"
"01/16/2007","1.9613","1.9646","1.9707","1.9590","","-0.21%"
"01/15/2007","1.9654","1.9598","1.9672","1.9570","","0.34%"
"01/12/2007","1.9588","1.9451","1.9610","1.9426","","0.65%"
"01/11/2007","1.9461","1.9327","1.9540","1.9318","","0.74%"
"01/10/2007","1.9318","1.9396","1.9424","1.9317","","-0.39%"
"01/09/2007","1.9394","1.9379","1.9457","1.9373","","0.09%"
"01/08/2007","1.9376","1.9305","1.9406","1.9261","","0.39%"
"01/05/2007","1.9301","1.9432","1.9446","1.9264","","-0.66%"
"01/04/2007","1.9430","1.9512","1.9531","1.9396","","-0.39%"
"01/03/2007","1.9507","1.9737","1.9753","1.9481","","-1.16%"
"01/02/2007","1.9736","1.9588","1.9745","1.9588","","0.77%"
"01/01/2007","1.9586","1.9591","1.9593","1.9581","","-0.02%"
"12/29/2006","1.9590","1.9627","1.9672","1.9567","","-0.18%"
"12/28/2006","1.9626","1.9565","1.9682","1.9556","","0.29%"
"12/27/2006","1.9569","1.9539","1.9634","1.9526","","0.13%"
"12/26/2006","1.9543","1.9614","1.9614","1.9515","","-0.36%"
"12/25/2006","1.9613","1.9598","1.9613","1.9556","","0.08%"
"12/22/2006","1.9598","1.9613","1.9684","1.9560","","-0.06%"
"12/21/2006","1.9609","1.9648","1.9700","1.9558","","-0.21%"
"12/20/2006","1.9651","1.9686","1.9750","1.9619","","-0.18%"
"12/19/2006","1.9686","1.9486","1.9704","1.9464","","1.06%"
"12/18/2006","1.9480","1.9528","1.9581","1.9434","","-0.22%"
"12/15/2006","1.9522","1.9605","1.9667","1.9501","","-0.48%"
"12/14/2006","1.9617","1.9672","1.9716","1.9579","","-0.29%"
"12/13/2006","1.9674","1.9707","1.9731","1.9606","","-0.18%"
"12/12/2006","1.9709","1.9572","1.9716","1.9571","","0.71%"
"12/11/2006","1.9571","1.9518","1.9596","1.9466","","0.17%"
"12/08/2006","1.9537","1.9632","1.9731","1.9512","","-0.53%"
"12/07/2006","1.9642","1.9661","1.9712","1.9611","","-0.13%"
"12/06/2006","1.9667","1.9730","1.9739","1.9617","","-0.36%"
"12/05/2006","1.9739","1.9809","1.9823","1.9678","","-0.28%"
"12/04/2006","1.9794","1.9766","1.9842","1.9726","","-0.01%"
"12/01/2006","1.9796","1.9663","1.9849","1.9634","","0.73%"
"11/30/2006","1.9652","1.9463","1.9700","1.9447","","1.00%"
"11/29/2006","1.9457","1.9518","1.9546","1.9434","","-0.36%"
"11/28/2006","1.9527","1.9374","1.9536","1.9367","","0.78%"
"11/27/2006","1.9375","1.9465","1.9466","1.9305","","0.30%"
"11/24/2006","1.9318","1.9158","1.9352","1.9146","","0.85%"
"11/23/2006","1.9156","1.9152","1.9173","1.9129","","0.03%"
"11/22/2006","1.9150","1.8990","1.9169","1.8984","","0.82%"
"11/21/2006","1.8994","1.8975","1.9005","1.8958","","0.14%"
"11/20/2006","1.8967","1.8952","1.8990","1.8933","","0.06%"
"11/17/2006","1.8956","1.8878","1.8969","1.8836","","0.36%"
"11/16/2006","1.8888","1.8892","1.8934","1.8850","","-0.02%"
"11/15/2006","1.8891","1.8956","1.8971","1.8836","","-0.36%"
"11/14/2006","1.8960","1.9011","1.9051","1.8923","","-0.26%"
"11/13/2006","1.9009","1.9103","1.9153","1.8995","","-0.55%"
"11/10/2006","1.9114","1.9051","1.9183","1.9051","","0.34%"
"11/09/2006","1.9049","1.9053","1.9087","1.8975","","-0.01%"
"11/08/2006","1.9050","1.9056","1.9097","1.9006","","-0.03%"
"11/07/2006","1.9055","1.8973","1.9125","1.8969","","0.44%"
"11/06/2006","1.8971","1.9024","1.9030","1.8948","","-0.21%"
"11/03/2006","1.9011","1.9083","1.9122","1.8975","","-0.38%"
"11/02/2006","1.9083","1.9089","1.9108","1.9032","","-0.01%"
"11/01/2006","1.9084","1.9073","1.9140","1.9056","","0.04%"
"10/31/2006","1.9076","1.9013","1.9101","1.8958","","0.27%"
"10/30/2006","1.9024","1.8961","1.9048","1.8955","","0.18%"
"10/27/2006","1.8990","1.8895","1.9005","1.8872","","0.43%"
"10/26/2006","1.8909","1.8776","1.8928","1.8776","","0.69%"
"10/25/2006","1.8780","1.8727","1.8804","1.8721","","0.25%"
"10/24/2006","1.8733","1.8725","1.8771","1.8674","","-0.01%"
"10/23/2006","1.8734","1.8831","1.8831","1.8686","","-0.56%"
"10/20/2006","1.8840","1.8774","1.8861","1.8755","","0.34%"
"10/19/2006","1.8777","1.8682","1.8803","1.8664","","0.52%"
"10/18/2006","1.8679","1.8698","1.8740","1.8663","","-0.14%"
"10/17/2006","1.8706","1.8617","1.8739","1.8609","","0.50%"
"10/16/2006","1.8613","1.8556","1.8649","1.8525","","0.29%"
"10/13/2006","1.8560","1.8588","1.8643","1.8534","","-0.18%"
"10/12/2006","1.8593","1.8539","1.8615","1.8536","","0.30%"
"10/11/2006","1.8538","1.8536","1.8590","1.8518","","-0.04%"
"10/10/2006","1.8546","1.8674","1.8704","1.8525","","-0.70%"
"10/09/2006","1.8676","1.8693","1.8716","1.8636","","-0.13%"
"10/06/2006","1.8701","1.8788","1.8883","1.8675","","-0.48%"
"10/05/2006","1.8792","1.8868","1.8872","1.8750","","-0.39%"
"10/04/2006","1.8866","1.8877","1.8886","1.8778","","-0.06%"
"10/03/2006","1.8877","1.8864","1.8905","1.8856","","0.03%"
"10/02/2006","1.8872","1.8748","1.8878","1.8676","","0.80%"
"09/29/2006","1.8723","1.8756","1.8780","1.8632","","-0.23%"
"09/28/2006","1.8767","1.8889","1.8920","1.8725","","-0.67%"
"09/27/2006","1.8893","1.8942","1.8960","1.8851","","-0.28%"
"09/26/2006","1.8946","1.9002","1.9030","1.8931","","-0.29%"
"09/25/2006","1.9002","1.9007","1.9077","1.8982","","0.02%"
"09/22/2006","1.8998","1.9022","1.9066","1.8990","","-0.10%"
"09/21/2006","1.9017","1.8880","1.9034","1.8864","","0.75%"
"09/20/2006","1.8876","1.8812","1.8931","1.8803","","0.32%"
"09/19/2006","1.8815","1.8801","1.8889","1.8771","","0.06%"
"09/18/2006","1.8804","1.8778","1.8842","1.8734","","0.02%"
"09/15/2006","1.8800","1.8860","1.8882","1.8754","","-0.39%"
"09/14/2006","1.8874","1.8768","1.8919","1.8754","","0.58%"
"09/13/2006","1.8766","1.8737","1.8780","1.8709","","0.13%"
"09/12/2006","1.8741","1.8648","1.8775","1.8626","","0.46%"
"09/11/2006","1.8655","1.8655","1.8708","1.8601","","-0.01%"
"09/08/2006","1.8657","1.8763","1.8776","1.8627","","-0.54%"
"09/07/2006","1.8758","1.8855","1.8872","1.8708","","-0.45%"
"09/06/2006","1.8842","1.8937","1.8960","1.8793","","-0.53%"
"09/05/2006","1.8942","1.9060","1.9062","1.8912","","-0.66%"
"09/04/2006","1.9068","1.9062","1.9083","1.9028","","-0.02%"
"09/01/2006","1.9072","1.9040","1.9074","1.8956","","0.15%"
"08/31/2006","1.9044","1.9042","1.9095","1.8995","","-0.05%"
"08/30/2006","1.9053","1.8978","1.9062","1.8956","","0.34%"
"08/29/2006","1.8988","1.8934","1.9030","1.8898","","0.28%"
"08/28/2006","1.8935","1.8876","1.8992","1.8861","","0.37%"
"08/25/2006","1.8866","1.8877","1.8917","1.8829","","-0.05%"
"08/24/2006","1.8875","1.8930","1.8974","1.8859","","-0.31%"
"08/23/2006","1.8933","1.8879","1.9002","1.8864","","0.23%"
"08/22/2006","1.8889","1.8932","1.8953","1.8856","","-0.26%"
"08/21/2006","1.8939","1.8813","1.9000","1.8813","","0.58%"
"08/18/2006","1.8830","1.8861","1.8870","1.8777","","-0.14%"
"08/17/2006","1.8857","1.8965","1.9011","1.8821","","-0.55%"
"08/16/2006","1.8962","1.8939","1.9026","1.8879","","0.12%"
"08/15/2006","1.8940","1.8890","1.8980","1.8854","","0.30%"
"08/14/2006","1.8883","1.8901","1.8954","1.8844","","-0.10%"
"08/11/2006","1.8902","1.8940","1.8993","1.8886","","-0.18%"
"08/10/2006","1.8937","1.9049","1.9091","1.8868","","-0.58%"
"08/09/2006","1.9047","1.9072","1.9114","1.8973","","-0.15%"
"08/08/2006","1.9076","1.9059","1.9146","1.9034","","0.07%"
"08/07/2006","1.9062","1.9073","1.9117","1.9046","","-0.08%"
"08/04/2006","1.9078","1.8878","1.9131","1.8853","","1.07%"
"08/03/2006","1.8876","1.8767","1.8916","1.8700","","0.57%"
"08/02/2006","1.8769","1.8758","1.8796","1.8729","","0.02%"
"08/01/2006","1.8765","1.8678","1.8767","1.8626","","0.48%"
"07/31/2006","1.8676","1.8628","1.8691","1.8617","","0.17%"
"07/28/2006","1.8645","1.8580","1.8668","1.8542","","0.36%"
"07/27/2006","1.8578","1.8546","1.8678","1.8528","","0.18%"
"07/26/2006","1.8544","1.8401","1.8552","1.8390","","0.80%"
"07/25/2006","1.8396","1.8510","1.8538","1.8386","","-0.65%"
"07/24/2006","1.8516","1.8592","1.8598","1.8481","","-0.41%"
"07/21/2006","1.8592","1.8479","1.8599","1.8468","","0.60%"
"07/20/2006","1.8481","1.8419","1.8521","1.8415","","0.35%"
"07/19/2006","1.8417","1.8260","1.8444","1.8230","","0.85%"
"07/18/2006","1.8262","1.8196","1.8331","1.8182","","0.40%"
"07/17/2006","1.8189","1.8373","1.8390","1.8177","","-1.08%"
"07/14/2006","1.8388","1.8436","1.8452","1.8339","","-0.27%"
"07/13/2006","1.8438","1.8345","1.8470","1.8331","","0.50%"
"07/12/2006","1.8346","1.8447","1.8483","1.8310","","-0.63%"
"07/11/2006","1.8462","1.8421","1.8476","1.8367","","0.25%"
"07/10/2006","1.8416","1.8504","1.8525","1.8370","","-0.48%"
"07/07/2006","1.8504","1.8377","1.8542","1.8356","","0.76%"
"07/06/2006","1.8364","1.8344","1.8412","1.8334","","0.13%"
"07/05/2006","1.8340","1.8443","1.8489","1.8327","","-0.60%"
"07/04/2006","1.8450","1.8426","1.8483","1.8414","","0.15%"
"07/03/2006","1.8423","1.8474","1.8490","1.8384","","-0.30%"
"06/30/2006","1.8478","1.8272","1.8501","1.8271","","1.10%"
"06/29/2006","1.8277","1.8188","1.8300","1.8091","","0.48%"
"06/28/2006","1.8190","1.8222","1.8243","1.8142","","-0.18%"
"06/27/2006","1.8223","1.8235","1.8266","1.8186","","-0.11%"
"06/26/2006","1.8243","1.8188","1.8249","1.8163","","0.32%"
"06/23/2006","1.8184","1.8281","1.8314","1.8129","","-0.56%"
"06/22/2006","1.8287","1.8457","1.8469","1.8263","","-0.92%"
"06/21/2006","1.8456","1.8425","1.8475","1.8410","","0.18%"
"06/20/2006","1.8422","1.8407","1.8462","1.8371","","0.04%"
"06/19/2006","1.8415","1.8521","1.8535","1.8370","","-0.49%"
"06/16/2006","1.8506","1.8487","1.8563","1.8470","","0.07%"
"06/15/2006","1.8493","1.8436","1.8550","1.8420","","0.33%"
"06/14/2006","1.8432","1.8348","1.8502","1.8333","","0.55%"
"06/13/2006","1.8331","1.8420","1.8458","1.8316","","-0.47%"
"06/12/2006","1.8417","1.8392","1.8472","1.8378","","0.02%"
"06/09/2006","1.8413","1.8438","1.8487","1.8367","","-0.16%"
"06/08/2006","1.8443","1.8565","1.8579","1.8369","","-0.61%"
"06/07/2006","1.8557","1.8605","1.8651","1.8530","","-0.22%"
"06/06/2006","1.8598","1.8728","1.8775","1.8592","","-0.69%"
"06/05/2006","1.8727","1.8840","1.8881","1.8717","","-0.49%"
"06/02/2006","1.8820","1.8658","1.8862","1.8609","","0.88%"
"06/01/2006","1.8655","1.8712","1.8727","1.8565","","-0.23%"
"05/31/2006","1.8698","1.8837","1.8858","1.8687","","-0.79%"
"05/30/2006","1.8847","1.8586","1.8868","1.8579","","1.34%"
"05/29/2006","1.8598","1.8579","1.8646","1.8564","","0.03%"
"05/26/2006","1.8593","1.8753","1.8776","1.8529","","-0.75%"
"05/25/2006","1.8734","1.8690","1.8751","1.8666","","0.31%"
"05/24/2006","1.8677","1.8797","1.8865","1.8654","","-0.65%"
"05/23/2006","1.8799","1.8864","1.8888","1.8777","","-0.37%"
"05/22/2006","1.8869","1.8773","1.8889","1.8633","","0.47%"
"05/19/2006","1.8780","1.8954","1.8958","1.8700","","-0.92%"
"05/18/2006","1.8954","1.8807","1.8958","1.8790","","0.69%"
"05/17/2006","1.8824","1.8885","1.9028","1.8775","","-0.31%"
"05/16/2006","1.8882","1.8794","1.8898","1.8747","","0.46%"
"05/15/2006","1.8796","1.8966","1.8999","1.8764","","-0.73%"
"05/12/2006","1.8935","1.8821","1.9000","1.8819","","0.61%"
"05/11/2006","1.8821","1.8649","1.8860","1.8532","","0.94%"
"05/10/2006","1.8645","1.8670","1.8737","1.8603","","-0.14%"
"05/09/2006","1.8672","1.8579","1.8693","1.8514","","0.50%"
"05/08/2006","1.8580","1.8626","1.8692","1.8550","","-0.07%"
"05/05/2006","1.8593","1.8527","1.8625","1.8475","","0.38%"
"05/04/2006","1.8523","1.8424","1.8550","1.8335","","0.49%"
"05/03/2006","1.8432","1.8394","1.8478","1.8354","","0.16%"
"05/02/2006","1.8403","1.8239","1.8428","1.8205","","0.79%"
"05/01/2006","1.8258","1.8237","1.8417","1.8206","","0.01%"
"04/28/2006","1.8256","1.8014","1.8272","1.8001","","1.33%"
"04/27/2006","1.8016","1.7841","1.8048","1.7822","","0.97%"
"04/26/2006","1.7843","1.7879","1.7912","1.7801","","-0.19%"
"04/25/2006","1.7877","1.7866","1.7946","1.7826","","-0.03%"
"04/24/2006","1.7883","1.7872","1.7933","1.7792","","0.36%"
"04/21/2006","1.7818","1.7782","1.7849","1.7753","","0.18%"
"04/20/2006","1.7786","1.7927","1.7928","1.7757","","-0.79%"
"04/19/2006","1.7927","1.7832","1.7938","1.7795","","0.54%"
"04/18/2006","1.7830","1.7704","1.7839","1.7679","","0.73%"
"04/17/2006","1.7700","1.7532","1.7749","1.7530","","1.07%"
"04/14/2006","1.7512","1.7528","1.7537","1.7507","","-0.09%"
"04/13/2006","1.7527","1.7504","1.7567","1.7481","","0.14%"
"04/12/2006","1.7502","1.7485","1.7574","1.7460","","0.06%"
"04/11/2006","1.7491","1.7442","1.7497","1.7394","","0.33%"
"04/10/2006","1.7433","1.7426","1.7473","1.7376","","-0.01%"
"04/07/2006","1.7435","1.7519","1.7536","1.7393","","-0.52%"
"04/06/2006","1.7527","1.7540","1.7597","1.7489","","-0.10%"
"04/05/2006","1.7544","1.7550","1.7620","1.7479","","-0.03%"
"04/04/2006","1.7549","1.7400","1.7579","1.7369","","0.86%"
"04/03/2006","1.7399","1.7369","1.7405","1.7250","","0.10%"
"03/31/2006","1.7382","1.7464","1.7479","1.7336","","-0.50%"
"03/30/2006","1.7470","1.7338","1.7485","1.7334","","0.71%"
"03/29/2006","1.7346","1.7428","1.7445","1.7315","","-0.52%"
"03/28/2006","1.7437","1.7468","1.7540","1.7428","","-0.17%"
"03/27/2006","1.7466","1.7428","1.7496","1.7414","","0.22%"
"03/24/2006","1.7427","1.7343","1.7447","1.7311","","0.43%"
"03/23/2006","1.7353","1.7470","1.7477","1.7329","","-0.70%"
"03/22/2006","1.7475","1.7477","1.7510","1.7452","","0.03%"
"03/21/2006","1.7470","1.7566","1.7571","1.7451","","-0.55%"
"03/20/2006","1.7567","1.7561","1.7588","1.7527","","0.01%"
"03/17/2006","1.7566","1.7572","1.7581","1.7511","","-0.05%"
"03/16/2006","1.7574","1.7477","1.7597","1.7441","","0.57%"
"03/15/2006","1.7475","1.7461","1.7495","1.7419","","0.06%"
"03/14/2006","1.7464","1.7328","1.7485","1.7325","","0.80%"
"03/13/2006","1.7325","1.7260","1.7334","1.7233","","0.33%"
"03/10/2006","1.7268","1.7356","1.7402","1.7231","","-0.57%"
"03/09/2006","1.7367","1.7384","1.7415","1.7346","","-0.06%"
"03/08/2006","1.7378","1.7359","1.7420","1.7343","","0.09%"
"03/07/2006","1.7363","1.7504","1.7510","1.7330","","-0.77%"
"03/06/2006","1.7497","1.7562","1.7625","1.7466","","-0.28%"
"03/03/2006","1.7546","1.7540","1.7588","1.7502","","-0.02%"
"03/02/2006","1.7550","1.7499","1.7551","1.7434","","0.35%"
"03/01/2006","1.7489","1.7538","1.7596","1.7462","","-0.29%"
"02/28/2006","1.7540","1.7401","1.7571","1.7376","","0.85%"
"02/27/2006","1.7393","1.7443","1.7454","1.7376","","-0.33%"
"02/24/2006","1.7450","1.7524","1.7539","1.7428","","-0.42%"
"02/23/2006","1.7523","1.7437","1.7559","1.7414","","0.53%"
"02/22/2006","1.7430","1.7460","1.7468","1.7374","","-0.17%"
"02/21/2006","1.7460","1.7437","1.7477","1.7414","","0.10%"
"02/20/2006","1.7443","1.7414","1.7464","1.7405","","0.14%"
"02/17/2006","1.7418","1.7395","1.7428","1.7332","","0.12%"
"02/16/2006","1.7397","1.7410","1.7420","1.7306","","-0.05%"
"02/15/2006","1.7405","1.7365","1.7491","1.7330","","0.24%"
"02/14/2006","1.7363","1.7412","1.7446","1.7277","","-0.34%"
"02/13/2006","1.7422","1.7443","1.7450","1.7363","","-0.11%"
"02/10/2006","1.7442","1.7410","1.7577","1.7407","","0.18%"
"02/09/2006","1.7410","1.7415","1.7465","1.7373","","-0.02%"
"02/08/2006","1.7414","1.7450","1.7477","1.7378","","-0.12%"
"02/07/2006","1.7435","1.7480","1.7518","1.7402","","-0.23%"
"02/06/2006","1.7475","1.7625","1.7643","1.7434","","-0.85%"
"02/03/2006","1.7624","1.7802","1.7811","1.7590","","-1.01%"
"02/02/2006","1.7803","1.7736","1.7816","1.7710","","0.36%"
"02/01/2006","1.7740","1.7786","1.7820","1.7724","","-0.28%"
"01/31/2006","1.7790","1.7689","1.7860","1.7666","","0.58%"
"01/30/2006","1.7687","1.7687","1.7719","1.7635","","0.06%"
"01/27/2006","1.7677","1.7805","1.7881","1.7666","","-0.72%"
"01/26/2006","1.7805","1.7839","1.7892","1.7777","","-0.22%"
"01/25/2006","1.7845","1.7851","1.7936","1.7816","","-0.04%"
"01/24/2006","1.7852","1.7878","1.7898","1.7805","","-0.12%"
"01/23/2006","1.7873","1.7708","1.7878","1.7702","","0.93%"
"01/20/2006","1.7708","1.7601","1.7727","1.7534","","0.65%"
"01/19/2006","1.7594","1.7640","1.7646","1.7524","","-0.20%"
"01/18/2006","1.7629","1.7676","1.7706","1.7586","","-0.27%"
"01/17/2006","1.7677","1.7679","1.7704","1.7586","","-0.06%"
"01/16/2006","1.7687","1.7774","1.7799","1.7641","","-0.39%"
"01/13/2006","1.7756","1.7603","1.7784","1.7593","","0.90%"
"01/12/2006","1.7597","1.7641","1.7727","1.7576","","-0.24%"
"01/11/2006","1.7639","1.7655","1.7673","1.7517","","-0.08%"
"01/10/2006","1.7654","1.7651","1.7702","1.7616","","0.04%"
"01/09/2006","1.7647","1.7689","1.7725","1.7624","","-0.30%"
"01/06/2006","1.7700","1.7556","1.7722","1.7511","","0.89%"
"01/05/2006","1.7544","1.7584","1.7591","1.7483","","-0.23%"
"01/04/2006","1.7584","1.7454","1.7620","1.7441","","0.77%"
"01/03/2006","1.7450","1.7208","1.7465","1.7187","","1.27%"
"01/02/2006","1.7231","1.7216","1.7249","1.7195","","0.10%"
"12/30/2005","1.7214","1.7248","1.7297","1.7166","","-0.15%"
"12/29/2005","1.7239","1.7168","1.7283","1.7160","","0.43%"
"12/28/2005","1.7165","1.7275","1.7410","1.7123","","-0.64%"
"12/27/2005","1.7275","1.7327","1.7386","1.7266","","-0.35%"
"12/26/2005","1.7336","1.7342","1.7361","1.7311","","-0.06%"
"12/23/2005","1.7346","1.7371","1.7409","1.7307","","-0.20%"
"12/22/2005","1.7380","1.7445","1.7468","1.7339","","-0.29%"
"12/21/2005","1.7431","1.7546","1.7593","1.7381","","-0.59%"
"12/20/2005","1.7534","1.7627","1.7687","1.7528","","-0.48%"
"12/19/2005","1.7618","1.7692","1.7733","1.7588","","-0.59%"
"12/16/2005","1.7723","1.7646","1.7749","1.7625","","0.39%"
"12/15/2005","1.7655","1.7734","1.7758","1.7610","","-0.41%"
"12/14/2005","1.7727","1.7696","1.7812","1.7679","","0.19%"
