"Date","Price","Open","High","Low","Vol.","Change %"
"11/18/2013","714.10","730.60","731.80","713.60","","-2.49%"
"11/15/2013","732.30","739.40","743.80","722.80","","-0.92%"
"11/14/2013","739.10","735.20","741.80","734.70","","0.54%"
"11/13/2013","735.10","739.20","743.20","730.20","","-0.54%"
"11/12/2013","739.10","753.50","753.60","738.90","","-1.92%"
"11/11/2013","753.60","757.70","758.50","746.50","","-0.71%"
"11/08/2013","759.00","761.60","764.30","753.60","","-0.33%"
"11/07/2013","761.50","763.60","764.60","753.40","","-0.29%"
"11/06/2013","763.70","752.50","765.00","750.30","","1.86%"
"11/05/2013","749.75","745.15","745.15","745.15","0.00K","0.11%"
"11/04/2013","748.95","751.00","751.00","751.00","0.00K","1.14%"
"11/01/2013","740.50","737.80","742.00","732.80","","0.39%"
"10/31/2013","737.60","744.10","745.80","735.50","","-0.86%"
"10/30/2013","744.00","745.10","752.00","743.30","","-0.16%"
"10/29/2013","745.20","745.10","748.10","741.20","","0.00%"
"10/28/2013","745.20","743.20","751.40","741.10","","0.31%"
"10/25/2013","742.90","746.80","748.20","733.90","","-0.56%"
"10/24/2013","747.10","744.30","751.00","744.30","","0.35%"
"10/23/2013","744.50","754.00","754.00","743.60","","-1.23%"
"10/22/2013","753.80","752.00","754.30","742.50","","0.25%"
"10/21/2013","751.90","745.70","752.10","742.40","","1.43%"
"10/18/2013","741.30","737.40","742.50","734.70","","0.46%"
"10/17/2013","737.90","717.10","740.90","713.40","","2.91%"
"10/16/2013","717.00","705.30","719.10","704.40","","1.64%"
"10/15/2013","705.40","714.40","715.10","702.60","","-1.29%"
"10/14/2013","714.60","711.50","718.90","710.70","","0.24%"
"10/11/2013","712.90","708.20","717.00","707.50","","0.69%"
"10/10/2013","708.00","702.90","712.90","701.30","","0.68%"
"10/09/2013","703.20","713.00","713.80","700.30","","-1.40%"
"10/08/2013","713.20","703.30","716.90","702.10","","1.39%"
"10/07/2013","703.40","702.00","705.70","695.70","","0.47%"
"10/04/2013","700.10","703.20","709.40","692.50","","-0.41%"
"10/03/2013","703.00","720.20","720.80","698.10","","-2.31%"
"10/02/2013","719.60","718.30","722.50","712.30","","0.19%"
"10/01/2013","718.20","723.20","729.40","714.40","","-0.71%"
"09/30/2013","723.30","731.00","733.40","723.20","","-0.94%"
"09/27/2013","730.20","723.10","734.20","720.60","","0.95%"
"09/26/2013","723.30","723.20","726.60","720.80","","-0.12%"
"09/25/2013","724.20","721.00","721.00","718.90","0.01K","0.81%"
"09/24/2013","718.35","716.80","716.80","713.20","0.01K","0.29%"
"09/23/2013","716.30","720.80","720.80","718.00","0.03K","-0.07%"
"09/20/2013","716.80","734.60","735.00","716.00","","-2.44%"
"09/19/2013","734.70","721.20","738.70","717.80","","4.74%"
"09/18/2013","701.45","698.45","698.45","698.45","0.00K","-0.42%"
"09/17/2013","704.40","705.50","710.90","697.90","","0.01%"
"09/16/2013","704.30","707.90","710.95","704.10","0.04K","0.97%"
"09/13/2013","697.50","688.65","699.25","688.65","0.00K","0.91%"
"09/12/2013","691.20","687.20","689.80","687.20","0.01K","0.23%"
"09/11/2013","689.60","694.15","696.40","692.30","0.01K","-0.88%"
"09/10/2013","695.70","689.10","697.80","684.30","","2.10%"
"09/09/2013","681.40","696.10","696.10","680.70","0.06K","-2.02%"
"09/06/2013","695.45","685.40","697.20","685.40","0.05K","1.41%"
"09/05/2013","685.80","694.65","694.65","685.60","0.03K","-1.55%"
